,,0
actuals.newCases,actuals.vaccinationsInitiated,0.1892035812071472
actuals.newCases,actuals.hospitalBeds.currentUsageTotal,0.18293644795934902
actuals.icuBeds.capacity,actuals.contactTracers,0.17797646781392149
actuals.deaths,actuals.newDeaths,0.1673672591200763
actuals.newCases,actuals.vaccinesDistributed,0.16462927449138176
actuals.newCases,actuals.cases,0.1527771792266661
actuals.vaccinationsAdditionalDose,actuals.newCases,0.15262625494881507
actuals.newDeaths,actuals.contactTracers,0.14630117757023942
actuals.hospitalBeds.currentUsageCovid,actuals.deaths,0.14033727716253955
actuals.newCases,actuals.icuBeds.capacity,0.1331725339222369
actuals.newDeaths,fips,0.1326378242687139
actuals.newCases,actuals.negativeTests,0.13158853008800042
actuals.deaths,actuals.hospitalBeds.weeklyCovidAdmissions,0.13083748755390961
actuals.hospitalBeds.capacity,actuals.contactTracers,0.12807047707094152
actuals.newDeaths,actuals.positiveTests,0.12376423556972375
actuals.contactTracers,actuals.vaccinationsAdditionalDose,0.1154173360675742
actuals.positiveTests,actuals.newCases,0.10831225305715253
actuals.hospitalBeds.currentUsageTotal,actuals.contactTracers,0.10464798753668181
fips,actuals.icuBeds.currentUsageTotal,0.10367174374515066
fips,actuals.icuBeds.currentUsageCovid,0.09964808567205062
actuals.hospitalBeds.currentUsageCovid,actuals.contactTracers,0.09534881920116468
actuals.newCases,actuals.deaths,0.06423335164616926
actuals.newCases,actuals.hospitalBeds.capacity,0.056217954954562784
actuals.hospitalBeds.weeklyCovidAdmissions,fips,0.05591172925282058
actuals.icuBeds.currentUsageCovid,actuals.contactTracers,0.05227663725779797
actuals.hospitalBeds.currentUsageCovid,fips,0.03476215460430036
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.capacity,0.014894907886842498
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.contactTracers,0.008010296427863332
actuals.newCases,fips,0.0029963082587566867
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.vaccinationsAdditionalDose,-0.007947204668815946
actuals.hospitalBeds.capacity,fips,-0.028573320266111008
actuals.hospitalBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,-0.029258381622789716
actuals.icuBeds.capacity,actuals.negativeTests,-0.06559829957118483
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.currentUsageCovid,-0.07937488346960446
fips,actuals.vaccinationsAdditionalDose,-0.11505090260492057
actuals.negativeTests,actuals.newDeaths,-0.12635510499386085
actuals.icuBeds.currentUsageTotal,actuals.contactTracers,-0.12686457329513048
actuals.vaccinationsAdditionalDose,actuals.newDeaths,-0.1312963244005315
actuals.negativeTests,actuals.hospitalBeds.currentUsageTotal,-0.13930934600191477
actuals.negativeTests,actuals.hospitalBeds.currentUsageCovid,-0.14042267323684263
actuals.deaths,fips,-0.14389393756797392
actuals.hospitalBeds.currentUsageTotal,fips,-0.14419066345908285
actuals.icuBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,-0.14488215154596712
actuals.negativeTests,actuals.hospitalBeds.weeklyCovidAdmissions,-0.15987745535872455
actuals.negativeTests,actuals.hospitalBeds.capacity,-0.17114969228695368
actuals.vaccinationsAdditionalDose,actuals.icuBeds.capacity,-0.2199280513591595
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageCovid,-0.24083224536630052
fips,actuals.vaccinationsCompleted,-0.28629365324413864
actuals.negativeTests,actuals.icuBeds.currentUsageCovid,-0.28986742881031785
actuals.vaccinationsInitiated,fips,-0.31147518538354013
fips,actuals.icuBeds.capacity,-0.32663503560382456
fips,actuals.positiveTests,-0.3415248738296521
actuals.vaccinesDistributed,fips,-0.3561400689467056
actuals.vaccinesAdministered,fips,-0.3694940884300569
actuals.contactTracers,fips,-0.399832336393368
fips,actuals.cases,-0.4070214928944999
actuals.negativeTests,actuals.icuBeds.currentUsageTotal,-0.43689967862357126
actuals.negativeTests,fips,-0.712282354953662
fips,Class,
