,,0
cdcTransmissionLevel,metrics.infectionRateCI90,-0.027082928306361595
actuals.icuBeds.capacity,metrics.vaccinationsInitiatedRatio,-0.02754222508956717
metrics.testPositivityRatio,actuals.vaccinationsAdditionalDose,-0.02813425700503984
metrics.infectionRate,actuals.icuBeds.capacity,-0.029277496906995343
actuals.vaccinationsInitiated,fips,-0.03135622331830622
actuals.vaccinesAdministered,fips,-0.03171484611628702
fips,actuals.vaccinationsAdditionalDose,-0.03265168704928109
metrics.vaccinationsCompletedRatio,actuals.hospitalBeds.capacity,-0.033016006613214646
metrics.infectionRateCI90,actuals.negativeTests,-0.033119488535414535
cdcTransmissionLevel,actuals.contactTracers,-0.03418191531751624
metrics.vaccinationsAdditionalDoseRatio,cdcTransmissionLevel,-0.03757689671597453
metrics.vaccinationsInitiatedRatio,actuals.cases,-0.040021528785855555
actuals.negativeTests,metrics.vaccinationsAdditionalDoseRatio,-0.04106596145357672
actuals.vaccinesDistributed,metrics.vaccinationsAdditionalDoseRatio,-0.04127552197425672
metrics.vaccinationsAdditionalDoseRatio,metrics.bedsWithCovidPatientsRatio,-0.04442874330986584
actuals.newDeaths,metrics.infectionRateCI90,-0.04562534919280244
actuals.vaccinationsAdditionalDose,metrics.icuCapacityRatio,-0.04570681157255403
actuals.vaccinesAdministered,metrics.vaccinationsAdditionalDoseRatio,-0.047541262395990595
actuals.icuBeds.capacity,metrics.bedsWithCovidPatientsRatio,-0.04812862766398958
actuals.vaccinesDistributed,metrics.infectionRateCI90,-0.04899163860127854
actuals.hospitalBeds.weeklyCovidAdmissions,fips,-0.04943992307521079
fips,actuals.hospitalBeds.currentUsageCovid,-0.049777146843120276
metrics.infectionRateCI90,metrics.weeklyCovidAdmissionsPer100k,-0.05003922827909064
metrics.infectionRateCI90,actuals.vaccinesAdministered,-0.05078266367066826
actuals.positiveTests,metrics.infectionRateCI90,-0.05090779048452664
fips,actuals.vaccinesDistributed,-0.05094045318813595
metrics.vaccinationsAdditionalDoseRatio,riskLevels.overall,-0.052174868904395495
actuals.icuBeds.currentUsageTotal,metrics.infectionRate,-0.052424493260533805
actuals.contactTracers,metrics.infectionRateCI90,-0.05289692811419411
metrics.vaccinationsAdditionalDoseRatio,actuals.newCases,-0.05299892404038857
actuals.cases,metrics.bedsWithCovidPatientsRatio,-0.05398192611480512
riskLevels.caseDensity,metrics.vaccinationsAdditionalDoseRatio,-0.05411523043671609
actuals.newDeaths,fips,-0.054310940627766674
communityLevels.canCommunityLevel,metrics.infectionRateCI90,-0.055307178608696335
actuals.vaccinationsInitiated,metrics.infectionRateCI90,-0.05557228461166189
actuals.vaccinationsCompleted,metrics.infectionRateCI90,-0.05607648462312393
actuals.newCases,metrics.infectionRateCI90,-0.056698409074138305
metrics.infectionRateCI90,actuals.hospitalBeds.currentUsageCovid,-0.05763121442086801
metrics.bedsWithCovidPatientsRatio,metrics.infectionRateCI90,-0.05810443154171554
actuals.icuBeds.capacity,metrics.vaccinationsCompletedRatio,-0.05831745201338538
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.infectionRateCI90,-0.059697808280929056
cdcTransmissionLevel,actuals.negativeTests,-0.061388098894083115
actuals.deaths,metrics.infectionRateCI90,-0.0643208281296096
actuals.icuBeds.currentUsageCovid,metrics.infectionRateCI90,-0.064942081507829
actuals.vaccinationsAdditionalDose,metrics.bedsWithCovidPatientsRatio,-0.06538774540259677
metrics.infectionRateCI90,actuals.icuBeds.capacity,-0.06853332898649064
actuals.hospitalBeds.currentUsageTotal,metrics.infectionRateCI90,-0.07047205758934999
metrics.infectionRateCI90,actuals.icuBeds.currentUsageTotal,-0.07152438714335403
actuals.positiveTests,metrics.vaccinationsAdditionalDoseRatio,-0.07174536063841346
metrics.infectionRateCI90,actuals.hospitalBeds.capacity,-0.07279282626363268
actuals.vaccinationsCompleted,cdcTransmissionLevel,-0.07328432518527701
actuals.vaccinationsInitiated,cdcTransmissionLevel,-0.074280860627681
actuals.hospitalBeds.currentUsageTotal,metrics.icuCapacityRatio,-0.07493628302029114
actuals.cases,metrics.vaccinationsCompletedRatio,-0.0756785577517063
actuals.icuBeds.capacity,fips,-0.07693515800984328
actuals.cases,metrics.infectionRateCI90,-0.07706349182758078
metrics.caseDensity,metrics.infectionRateCI90,-0.07744506741282418
metrics.infectionRateCI90,metrics.weeklyNewCasesPer100k,-0.07749784958030169
metrics.bedsWithCovidPatientsRatio,actuals.vaccinesAdministered,-0.0793459972175552
cdcTransmissionLevel,actuals.vaccinesAdministered,-0.08092095807983295
metrics.infectionRateCI90,riskLevels.overall,-0.08093038086013774
metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.currentUsageTotal,-0.0810194961795882
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsCompleted,-0.08189821506768098
actuals.vaccinesDistributed,metrics.bedsWithCovidPatientsRatio,-0.08259241987006291
metrics.bedsWithCovidPatientsRatio,actuals.vaccinationsInitiated,-0.08341417119040859
actuals.icuBeds.currentUsageTotal,communityLevels.canCommunityLevel,-0.08379041814835983
actuals.icuBeds.currentUsageCovid,fips,-0.08508876263976141
actuals.icuBeds.currentUsageTotal,metrics.vaccinationsInitiatedRatio,-0.08552561866166361
fips,actuals.hospitalBeds.currentUsageTotal,-0.08771400864134171
metrics.icuCapacityRatio,metrics.infectionRateCI90,-0.08784841162338011
metrics.icuCapacityRatio,actuals.cases,-0.09015740986741552
metrics.weeklyCovidAdmissionsPer100k,metrics.vaccinationsAdditionalDoseRatio,-0.09022507180605972
actuals.cases,metrics.vaccinationsAdditionalDoseRatio,-0.09071223472989567
actuals.hospitalBeds.currentUsageTotal,cdcTransmissionLevel,-0.09081826762283637
actuals.icuBeds.currentUsageTotal,metrics.weeklyCovidAdmissionsPer100k,-0.09118092143942992
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.infectionRate,-0.09229813882498794
fips,actuals.hospitalBeds.capacity,-0.09410155447763872
fips,metrics.contactTracerCapacityRatio,-0.09432550910771792
actuals.hospitalBeds.capacity,cdcTransmissionLevel,-0.09458823692454234
actuals.icuBeds.currentUsageTotal,cdcTransmissionLevel,-0.09476650249544354
metrics.infectionRateCI90,riskLevels.caseDensity,-0.09489952356585923
metrics.icuCapacityRatio,actuals.positiveTests,-0.09516390053932333
metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.capacity,-0.09614896978872839
actuals.positiveTests,fips,-0.09654894655372113
metrics.vaccinationsInitiatedRatio,metrics.icuCapacityRatio,-0.1001074703246852
fips,actuals.icuBeds.currentUsageTotal,-0.10018052399129783
actuals.contactTracers,metrics.vaccinationsAdditionalDoseRatio,-0.10038585560773634
actuals.icuBeds.capacity,cdcTransmissionLevel,-0.10155864536910608
metrics.contactTracerCapacityRatio,actuals.newDeaths,-0.1020082045488832
actuals.vaccinationsCompleted,metrics.vaccinationsAdditionalDoseRatio,-0.10426191215605765
metrics.vaccinationsAdditionalDoseRatio,actuals.newDeaths,-0.10455672443140702
metrics.vaccinationsAdditionalDoseRatio,actuals.vaccinationsInitiated,-0.10458650930777777
metrics.caseDensity,actuals.vaccinationsAdditionalDose,-0.10655760964972434
metrics.weeklyNewCasesPer100k,actuals.vaccinationsAdditionalDose,-0.10658621100229318
fips,actuals.negativeTests,-0.10717038471880257
metrics.vaccinationsInitiatedRatio,actuals.newDeaths,-0.1091227622897776
cdcTransmissionLevel,actuals.positiveTests,-0.10921617066501867
actuals.hospitalBeds.currentUsageCovid,metrics.vaccinationsInitiatedRatio,-0.11220207249249049
metrics.icuCapacityRatio,metrics.infectionRate,-0.11563765441174462
fips,actuals.cases,-0.11569204296391318
cdcTransmissionLevel,actuals.vaccinesDistributed,-0.11634766220280617
actuals.deaths,metrics.vaccinationsAdditionalDoseRatio,-0.12144570623021667
actuals.icuBeds.currentUsageTotal,metrics.vaccinationsCompletedRatio,-0.1223382528775032
metrics.vaccinationsCompletedRatio,metrics.icuCapacityRatio,-0.12281200065474043
metrics.icuCapacityRatio,actuals.hospitalBeds.capacity,-0.12295102903003828
riskLevels.overall,metrics.vaccinationsCompletedRatio,-0.12444169055577513
metrics.vaccinationsCompletedRatio,riskLevels.caseDensity,-0.1244599718471191
cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,-0.12501701294073675
actuals.hospitalBeds.currentUsageCovid,metrics.infectionRate,-0.12770727530751227
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.vaccinationsInitiatedRatio,-0.12829375489958036
actuals.newDeaths,metrics.vaccinationsCompletedRatio,-0.12851869483865477
cdcTransmissionLevel,actuals.cases,-0.13250675416199534
metrics.vaccinationsInitiatedRatio,riskLevels.caseDensity,-0.13256476477450008
riskLevels.overall,metrics.vaccinationsInitiatedRatio,-0.1326440379013898
communityLevels.canCommunityLevel,actuals.icuBeds.capacity,-0.13388155768547835
metrics.vaccinationsCompletedRatio,actuals.hospitalBeds.currentUsageCovid,-0.1347404838651122
metrics.weeklyCovidAdmissionsPer100k,metrics.infectionRate,-0.1378965024286921
metrics.testPositivityRatio,actuals.icuBeds.currentUsageTotal,-0.13800955711959778
metrics.weeklyCovidAdmissionsPer100k,actuals.icuBeds.capacity,-0.14085636604792034
metrics.vaccinationsCompletedRatio,actuals.hospitalBeds.weeklyCovidAdmissions,-0.1426885434011715
communityLevels.canCommunityLevel,actuals.positiveTests,-0.14597328121195252
actuals.vaccinesDistributed,metrics.icuCapacityRatio,-0.14839048945652333
communityLevels.canCommunityLevel,actuals.vaccinationsAdditionalDose,-0.152124631907287
communityLevels.canCommunityLevel,actuals.cases,-0.1547689009933917
actuals.deaths,metrics.bedsWithCovidPatientsRatio,-0.15629211681572938
actuals.deaths,metrics.icuCapacityRatio,-0.15726582664297192
metrics.vaccinationsInitiatedRatio,metrics.caseDensity,-0.15757713700009746
metrics.weeklyNewCasesPer100k,metrics.vaccinationsInitiatedRatio,-0.15758738465603941
metrics.bedsWithCovidPatientsRatio,actuals.contactTracers,-0.1577103903785648
metrics.caseDensity,metrics.vaccinationsCompletedRatio,-0.1585287062058834
metrics.weeklyNewCasesPer100k,metrics.vaccinationsCompletedRatio,-0.1585422609082436
metrics.icuCapacityRatio,actuals.vaccinesAdministered,-0.1637379486170196
actuals.hospitalBeds.capacity,communityLevels.canCommunityLevel,-0.16410194042030574
metrics.testPositivityRatio,actuals.positiveTests,-0.16472198099968902
actuals.icuBeds.currentUsageCovid,metrics.vaccinationsInitiatedRatio,-0.1655625707845614
metrics.icuCapacityRatio,actuals.vaccinationsInitiated,-0.16584360280999352
communityLevels.canCommunityLevel,actuals.hospitalBeds.currentUsageTotal,-0.16757541933536302
metrics.icuCapacityRatio,actuals.icuBeds.capacity,-0.16986513813557555
metrics.infectionRate,actuals.newDeaths,-0.17020182076856813
actuals.cases,metrics.weeklyCovidAdmissionsPer100k,-0.17125879462109703
actuals.deaths,fips,-0.1719150292759791
actuals.vaccinationsAdditionalDose,metrics.weeklyCovidAdmissionsPer100k,-0.1725920986524884
actuals.hospitalBeds.capacity,metrics.weeklyCovidAdmissionsPer100k,-0.17311441754748047
riskLevels.overall,actuals.vaccinationsAdditionalDose,-0.17524558496574083
actuals.vaccinationsCompleted,metrics.icuCapacityRatio,-0.17700114164997502
actuals.vaccinationsAdditionalDose,riskLevels.caseDensity,-0.17756886488836285
metrics.weeklyCovidAdmissionsPer100k,actuals.hospitalBeds.currentUsageTotal,-0.17947658086373985
actuals.icuBeds.currentUsageCovid,metrics.contactTracerCapacityRatio,-0.17952513652078625
actuals.cases,metrics.testPositivityRatio,-0.17967569053480234
metrics.infectionRate,actuals.icuBeds.currentUsageCovid,-0.17991758553179985
actuals.newCases,metrics.contactTracerCapacityRatio,-0.18266145909310255
actuals.icuBeds.capacity,metrics.testPositivityRatio,-0.18355992939556579
cdcTransmissionLevel,actuals.deaths,-0.18411849921464032
actuals.negativeTests,metrics.icuCapacityRatio,-0.18642079795738245
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.currentUsageTotal,-0.1874701095597856
metrics.weeklyCovidAdmissionsPer100k,actuals.positiveTests,-0.18923068996806916
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.weeklyCovidAdmissions,-0.1904209114439909
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.capacity,-0.19076747565850802
metrics.vaccinationsAdditionalDoseRatio,actuals.icuBeds.capacity,-0.19174439115880237
metrics.vaccinationsAdditionalDoseRatio,actuals.hospitalBeds.currentUsageCovid,-0.19478855363774583
metrics.vaccinationsAdditionalDoseRatio,actuals.icuBeds.currentUsageTotal,-0.19589509811024985
communityLevels.canCommunityLevel,actuals.vaccinationsInitiated,-0.19712108784375892
actuals.negativeTests,metrics.bedsWithCovidPatientsRatio,-0.1982138898728492
metrics.vaccinationsCompletedRatio,actuals.icuBeds.currentUsageCovid,-0.19845899839744297
metrics.vaccinationsInitiatedRatio,communityLevels.canCommunityLevel,-0.19882076419020175
actuals.vaccinesAdministered,communityLevels.canCommunityLevel,-0.2013286116119885
actuals.vaccinationsCompleted,communityLevels.canCommunityLevel,-0.20176942390950328
riskLevels.caseDensity,actuals.icuBeds.currentUsageTotal,-0.20299843211428129
actuals.icuBeds.currentUsageTotal,riskLevels.overall,-0.20321631503080217
metrics.infectionRate,metrics.bedsWithCovidPatientsRatio,-0.20854880364439152
communityLevels.canCommunityLevel,metrics.vaccinationsCompletedRatio,-0.20949861752641372
actuals.hospitalBeds.capacity,metrics.testPositivityRatio,-0.21215001496929503
actuals.contactTracers,communityLevels.canCommunityLevel,-0.2122943679479422
actuals.hospitalBeds.currentUsageCovid,metrics.contactTracerCapacityRatio,-0.2150876834493435
actuals.vaccinesDistributed,communityLevels.canCommunityLevel,-0.22037058766563156
metrics.vaccinationsAdditionalDoseRatio,actuals.icuBeds.currentUsageCovid,-0.22231123960898067
metrics.weeklyCovidAdmissionsPer100k,actuals.deaths,-0.22474650662868026
metrics.testPositivityRatio,actuals.hospitalBeds.currentUsageTotal,-0.22713203055975367
actuals.hospitalBeds.weeklyCovidAdmissions,metrics.contactTracerCapacityRatio,-0.229246302739934
fips,metrics.icuCapacityRatio,-0.23195545736501177
actuals.contactTracers,riskLevels.caseDensity,-0.23346074686864535
actuals.deaths,metrics.testPositivityRatio,-0.23352227873566758
actuals.contactTracers,riskLevels.overall,-0.2338685007829241
riskLevels.caseDensity,actuals.icuBeds.capacity,-0.23467473534842187
riskLevels.overall,actuals.icuBeds.capacity,-0.2350340458434371
communityLevels.canCommunityLevel,actuals.deaths,-0.23906729527083953
actuals.negativeTests,riskLevels.overall,-0.2400219086954969
actuals.negativeTests,riskLevels.caseDensity,-0.24023138926143411
actuals.contactTracers,metrics.weeklyCovidAdmissionsPer100k,-0.2444746412054565
actuals.hospitalBeds.currentUsageTotal,riskLevels.caseDensity,-0.2533441431474462
actuals.hospitalBeds.currentUsageTotal,riskLevels.overall,-0.2538326838268127
communityLevels.canCommunityLevel,actuals.negativeTests,-0.2550100412339345
riskLevels.caseDensity,actuals.hospitalBeds.capacity,-0.25525486343692133
metrics.caseDensity,actuals.negativeTests,-0.2554120245312541
actuals.negativeTests,metrics.weeklyNewCasesPer100k,-0.25543206224223947
actuals.hospitalBeds.capacity,riskLevels.overall,-0.25580533922762877
actuals.positiveTests,riskLevels.overall,-0.25592507136636605
actuals.positiveTests,riskLevels.caseDensity,-0.25627126940533956
metrics.weeklyCovidAdmissionsPer100k,actuals.vaccinationsInitiated,-0.25680440302658053
riskLevels.caseDensity,actuals.vaccinationsInitiated,-0.25770134061629685
actuals.vaccinationsInitiated,riskLevels.overall,-0.25808014104878874
metrics.testPositivityRatio,actuals.vaccinesDistributed,-0.25858268479240143
actuals.vaccinesAdministered,metrics.testPositivityRatio,-0.25912806393093224
actuals.cases,riskLevels.caseDensity,-0.26021365061374824
actuals.vaccinesAdministered,metrics.weeklyCovidAdmissionsPer100k,-0.2603368096743041
actuals.vaccinationsCompleted,riskLevels.caseDensity,-0.26047720048659273
riskLevels.overall,actuals.cases,-0.2607033884613144
metrics.icuCapacityRatio,actuals.contactTracers,-0.26082727770343866
actuals.vaccinationsCompleted,riskLevels.overall,-0.26082876966336943
metrics.weeklyCovidAdmissionsPer100k,actuals.vaccinationsCompleted,-0.26286979468059424
actuals.vaccinesAdministered,riskLevels.caseDensity,-0.2630563083729792
actuals.vaccinesAdministered,riskLevels.overall,-0.2632058839475326
actuals.icuBeds.currentUsageTotal,metrics.caseDensity,-0.2653546236338056
actuals.icuBeds.currentUsageTotal,metrics.weeklyNewCasesPer100k,-0.2653782327744643
actuals.vaccinesDistributed,metrics.weeklyCovidAdmissionsPer100k,-0.2671718717315388
metrics.testPositivityRatio,actuals.vaccinationsInitiated,-0.26788115889469116
metrics.testPositivityRatio,actuals.vaccinationsCompleted,-0.27010144906908123
metrics.caseDensity,actuals.contactTracers,-0.27200286920746125
actuals.contactTracers,metrics.weeklyNewCasesPer100k,-0.2720180953262878
metrics.bedsWithCovidPatientsRatio,metrics.vaccinationsCompletedRatio,-0.27307152963081555
metrics.vaccinationsInitiatedRatio,metrics.bedsWithCovidPatientsRatio,-0.27881617261002023
actuals.vaccinesDistributed,riskLevels.caseDensity,-0.2866816850287175
riskLevels.overall,actuals.vaccinesDistributed,-0.28680444678811
metrics.testPositivityRatio,metrics.vaccinationsInitiatedRatio,-0.29338412928425844
actuals.positiveTests,metrics.caseDensity,-0.29355026160203285
metrics.weeklyNewCasesPer100k,actuals.positiveTests,-0.29357238153202336
actuals.icuBeds.capacity,metrics.caseDensity,-0.2984371716253427
actuals.icuBeds.capacity,metrics.weeklyNewCasesPer100k,-0.29846535098610477
metrics.testPositivityRatio,actuals.contactTracers,-0.299545537579267
metrics.vaccinationsCompletedRatio,metrics.testPositivityRatio,-0.3050451475900898
metrics.icuCapacityRatio,metrics.contactTracerCapacityRatio,-0.30641071721838764
actuals.cases,metrics.caseDensity,-0.30836721335417566
metrics.weeklyNewCasesPer100k,actuals.cases,-0.3083840450136024
metrics.weeklyCovidAdmissionsPer100k,actuals.negativeTests,-0.3102749604510368
actuals.hospitalBeds.currentUsageTotal,metrics.caseDensity,-0.31375223492522636
metrics.weeklyNewCasesPer100k,actuals.hospitalBeds.currentUsageTotal,-0.31378000996072786
metrics.caseDensity,actuals.hospitalBeds.capacity,-0.3163844336177056
actuals.hospitalBeds.capacity,metrics.weeklyNewCasesPer100k,-0.31640960674927443
actuals.deaths,riskLevels.caseDensity,-0.3219378698130096
actuals.deaths,riskLevels.overall,-0.3222758579949203
actuals.vaccinesAdministered,metrics.caseDensity,-0.3264648088795082
actuals.vaccinesAdministered,metrics.weeklyNewCasesPer100k,-0.3264953886521619
actuals.vaccinationsInitiated,metrics.caseDensity,-0.3288087225344529
metrics.weeklyNewCasesPer100k,actuals.vaccinationsInitiated,-0.32883782429005953
metrics.caseDensity,actuals.vaccinationsCompleted,-0.3303720911701755
metrics.weeklyNewCasesPer100k,actuals.vaccinationsCompleted,-0.33040288633140164
metrics.caseDensity,actuals.vaccinesDistributed,-0.3434316666008478
metrics.weeklyNewCasesPer100k,actuals.vaccinesDistributed,-0.34346499876767783
actuals.deaths,metrics.caseDensity,-0.36256690491233695
metrics.weeklyNewCasesPer100k,actuals.deaths,-0.3625903729322403
actuals.negativeTests,metrics.testPositivityRatio,-0.3831846948290887
metrics.vaccinationsInitiatedRatio,metrics.weeklyCovidAdmissionsPer100k,-0.39575433547214156
metrics.testPositivityRatio,metrics.contactTracerCapacityRatio,-0.4174979573891117
metrics.vaccinationsCompletedRatio,metrics.weeklyCovidAdmissionsPer100k,-0.42391787427541927
metrics.weeklyCovidAdmissionsPer100k,metrics.contactTracerCapacityRatio,-0.4520758648076918
metrics.bedsWithCovidPatientsRatio,metrics.contactTracerCapacityRatio,-0.4629288816697506
cdcTransmissionLevel,metrics.contactTracerCapacityRatio,-0.4659695087783128
communityLevels.canCommunityLevel,metrics.contactTracerCapacityRatio,-0.5477190740703392
metrics.contactTracerCapacityRatio,riskLevels.overall,-0.5539373084936875
metrics.caseDensity,metrics.contactTracerCapacityRatio,-0.5573957044288818
metrics.weeklyNewCasesPer100k,metrics.contactTracerCapacityRatio,-0.5574111907098507
riskLevels.caseDensity,metrics.contactTracerCapacityRatio,-0.557595864695427
fips,Class,
