date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,actuals.newDeaths,actuals.vaccinesAdministered,actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.weeklyCovidAdmissions,Class
2021-08-29,US,IN,18,iso1:us#iso2:us-in,846661.0,14373.0,938946.0,8721951.0,1600.0,18792.0,12295.0,2148.0,2141.0,1590.0,566.0,0.0,7651830.0,3365721.0,3107387.0,0.0,6398557.0,0.0,2078.0,0
2021-08-30,US,IN,18,iso1:us#iso2:us-in,857999.0,14419.0,942018.0,8740267.0,1600.0,16938.0,11164.0,2214.0,2130.0,1634.0,577.0,11338.0,7651830.0,3372303.0,3113029.0,46.0,6411517.0,0.0,2075.0,0
2021-08-31,US,IN,18,iso1:us#iso2:us-in,861541.0,14491.0,946601.0,8765260.0,1600.0,16713.0,11621.0,2126.0,2075.0,1619.0,567.0,3542.0,7671610.0,3376339.0,3116407.0,72.0,6419371.0,0.0,2122.0,0
2021-09-01,US,IN,18,iso1:us#iso2:us-in,866276.0,14520.0,951335.0,8794670.0,1600.0,18841.0,13277.0,2301.0,2150.0,1717.0,600.0,4735.0,7708290.0,3382637.0,3121678.0,29.0,6431733.0,0.0,2128.0,0
2021-09-02,US,IN,18,iso1:us#iso2:us-in,871427.0,14545.0,956191.0,8824776.0,1600.0,18842.0,13304.0,2369.0,2135.0,1700.0,603.0,5151.0,7724340.0,3390170.0,3128226.0,25.0,6447041.0,0.0,2122.0,0
2021-09-03,US,IN,18,iso1:us#iso2:us-in,876454.0,14570.0,960788.0,8852120.0,1600.0,18784.0,13093.0,2350.0,2127.0,1695.0,603.0,5027.0,7790010.0,3396331.0,3133490.0,25.0,6459436.0,0.0,2142.0,0
2021-09-04,US,IN,18,iso1:us#iso2:us-in,876454.0,14570.0,964676.0,8876226.0,1600.0,18777.0,12704.0,2345.0,2130.0,1670.0,598.0,0.0,7843930.0,3403467.0,3138950.0,0.0,6472711.0,0.0,2150.0,0
2021-09-05,US,IN,18,iso1:us#iso2:us-in,876454.0,14570.0,967600.0,8892784.0,1600.0,18675.0,12344.0,2386.0,2135.0,1636.0,630.0,0.0,7843830.0,3410260.0,3144589.0,0.0,6486042.0,0.0,2150.0,0
2021-09-06,US,IN,18,iso1:us#iso2:us-in,876454.0,14570.0,970045.0,8904506.0,1600.0,16579.0,10769.0,2380.0,2064.0,1594.0,634.0,0.0,7843830.0,3410443.0,3144674.0,0.0,6486064.0,0.0,2161.0,0
2021-09-07,US,IN,18,iso1:us#iso2:us-in,889431.0,14623.0,972630.0,8918246.0,1600.0,17060.0,11325.0,2422.0,2129.0,1701.0,666.0,12977.0,7843830.0,3410605.0,3144755.0,53.0,6486086.0,0.0,2101.0,0
2021-09-08,US,IN,18,iso1:us#iso2:us-in,892337.0,14709.0,976454.0,8940878.0,1600.0,18877.0,13151.0,2508.0,2123.0,1759.0,702.0,2906.0,7849680.0,3413052.0,3146890.0,86.0,6490768.0,0.0,2155.0,0
2021-09-09,US,IN,18,iso1:us#iso2:us-in,897489.0,14759.0,981552.0,8969297.0,1600.0,18727.0,13112.0,2507.0,2125.0,1744.0,696.0,5152.0,7881210.0,3416632.0,3150899.0,50.0,6498918.0,0.0,2159.0,0
2021-09-10,US,IN,18,iso1:us#iso2:us-in,902823.0,14783.0,986491.0,9000023.0,1600.0,18991.0,13325.0,2616.0,2130.0,1737.0,682.0,5334.0,7908610.0,3422864.0,3157216.0,24.0,6512338.0,0.0,2200.0,0
2021-09-11,US,IN,18,iso1:us#iso2:us-in,902823.0,14783.0,990261.0,9023452.0,1600.0,18873.0,12810.0,2522.0,2154.0,1729.0,690.0,0.0,7967970.0,3428723.0,3162721.0,0.0,6524564.0,0.0,2198.0,0
2021-09-12,US,IN,18,iso1:us#iso2:us-in,902823.0,14783.0,993264.0,9039936.0,1600.0,18782.0,12728.0,2572.0,2146.0,1767.0,705.0,0.0,7967970.0,3435809.0,3169042.0,0.0,6538642.0,0.0,2180.0,0
2021-09-13,US,IN,18,iso1:us#iso2:us-in,912993.0,14848.0,996329.0,9056713.0,1600.0,17232.0,11714.0,2673.0,2257.0,1841.0,736.0,10170.0,7967970.0,3441608.0,3174171.0,65.0,6550089.0,0.0,2164.0,0
2021-09-14,US,IN,18,iso1:us#iso2:us-in,916505.0,14940.0,1000000.0,9078847.0,1600.0,17212.0,12072.0,2499.0,2268.0,1847.0,724.0,3512.0,7988390.0,3445028.0,3177308.0,92.0,6556910.0,0.0,2205.0,0
2021-09-15,US,IN,18,iso1:us#iso2:us-in,921210.0,15011.0,1003921.0,9105770.0,1600.0,19140.0,13620.0,2515.0,2262.0,1875.0,727.0,4705.0,8019460.0,3449590.0,3182108.0,71.0,6566952.0,0.0,2161.0,0
2021-09-16,US,IN,18,iso1:us#iso2:us-in,925302.0,15046.0,1007710.0,9132894.0,1600.0,19229.0,13545.0,2483.0,2289.0,1869.0,699.0,4092.0,8052850.0,3455386.0,3188114.0,35.0,6579742.0,0.0,2155.0,0
2021-09-17,US,IN,18,iso1:us#iso2:us-in,929590.0,15083.0,1011409.0,9158920.0,1600.0,19298.0,13419.0,2493.0,2284.0,1842.0,682.0,4288.0,8096940.0,3460900.0,3194590.0,37.0,6592263.0,0.0,2116.0,0
2021-09-18,US,IN,18,iso1:us#iso2:us-in,929590.0,15083.0,1014230.0,9178993.0,1600.0,19300.0,13054.0,2475.0,2227.0,1739.0,679.0,0.0,8157580.0,3465051.0,3199892.0,0.0,6602165.0,0.0,2089.0,0
2021-09-19,US,IN,18,iso1:us#iso2:us-in,929590.0,15083.0,1016782.0,9194869.0,1600.0,19111.0,12705.0,2465.0,2267.0,1806.0,677.0,0.0,8157580.0,3474021.0,3210240.0,0.0,6622158.0,0.0,2028.0,0
2021-09-20,US,IN,18,iso1:us#iso2:us-in,937574.0,15157.0,1019254.0,9209839.0,1600.0,17459.0,11572.0,2458.0,2267.0,1788.0,686.0,7984.0,8157580.0,3478995.0,3216291.0,74.0,6633878.0,0.0,1995.0,0
2021-09-21,US,IN,18,iso1:us#iso2:us-in,940212.0,15239.0,1022396.0,9230020.0,1600.0,17431.0,11937.0,2427.0,2269.0,1844.0,689.0,2638.0,8172410.0,3481500.0,3219583.0,82.0,6639834.0,0.0,1969.0,0
2021-09-22,US,IN,18,iso1:us#iso2:us-in,944116.0,15315.0,1025668.0,9255507.0,1600.0,19376.0,13554.0,2335.0,2280.0,1899.0,686.0,3904.0,8176020.0,3484841.0,3224096.0,76.0,6648573.0,0.0,1957.0,0
2021-09-23,US,IN,18,iso1:us#iso2:us-in,947703.0,15343.0,1029126.0,9280785.0,1600.0,19324.0,13406.0,2285.0,2286.0,1881.0,654.0,3587.0,8196950.0,3489083.0,3230161.0,28.0,6659955.0,0.0,1845.0,0
2021-09-24,US,IN,18,iso1:us#iso2:us-in,950912.0,15377.0,1031848.0,9303524.0,1600.0,19334.0,13296.0,2228.0,2292.0,1879.0,646.0,3209.0,8224410.0,3492827.0,3235240.0,34.0,6669608.0,0.0,1771.0,0
2021-09-25,US,IN,18,iso1:us#iso2:us-in,950912.0,15377.0,1034040.0,9320890.0,1600.0,19269.0,12768.0,2120.0,2286.0,1783.0,621.0,0.0,8243500.0,3497564.0,3241294.0,0.0,6681690.0,0.0,1688.0,0
2021-09-26,US,IN,18,iso1:us#iso2:us-in,950912.0,15377.0,1036377.0,9335527.0,1600.0,19119.0,12345.0,2143.0,2280.0,1758.0,622.0,0.0,8243500.0,3502379.0,3247604.0,0.0,6697137.0,0.0,1673.0,0
2021-09-27,US,IN,18,iso1:us#iso2:us-in,957236.0,15474.0,1038192.0,9346292.0,1600.0,17411.0,11285.0,2096.0,2280.0,1771.0,612.0,6324.0,8243500.0,3507569.0,3250220.0,97.0,6710196.0,0.0,1640.0,0
2021-09-28,US,IN,18,iso1:us#iso2:us-in,959546.0,15561.0,1041125.0,9367013.0,1600.0,17357.0,11885.0,2102.0,2282.0,1834.0,599.0,2310.0,8264110.0,3510628.0,3251613.0,87.0,6718522.0,0.0,1578.0,0
2021-09-29,US,IN,18,iso1:us#iso2:us-in,962409.0,15625.0,1043896.0,9389252.0,1600.0,19356.0,13520.0,2031.0,2288.0,1827.0,590.0,2863.0,8277170.0,3513493.0,3254069.0,64.0,6732954.0,0.0,1514.0,0
2021-09-30,US,IN,18,iso1:us#iso2:us-in,965803.0,15658.0,1046658.0,9411412.0,1600.0,19019.0,13179.0,1926.0,2226.0,1769.0,563.0,3394.0,8278420.0,3516361.0,3256806.0,33.0,6746850.0,0.0,1506.0,0
2021-10-01,US,IN,18,iso1:us#iso2:us-in,968979.0,15686.0,1049287.0,9433182.0,1600.0,19132.0,13233.0,1901.0,2276.0,1818.0,566.0,3176.0,8340150.0,3520154.0,3260132.0,28.0,6765339.0,0.0,1482.0,0
2021-10-02,US,IN,18,iso1:us#iso2:us-in,968979.0,15686.0,1051498.0,9451517.0,1600.0,19241.0,12759.0,1874.0,2296.0,1766.0,568.0,0.0,8387800.0,3522900.0,3263095.0,0.0,6779818.0,0.0,1463.0,0
2021-10-03,US,IN,18,iso1:us#iso2:us-in,968979.0,15686.0,1053260.0,9463319.0,1600.0,19197.0,12511.0,1870.0,2320.0,1756.0,565.0,0.0,8390060.0,3528187.0,3269600.0,0.0,6808488.0,0.0,1434.0,0
2021-10-04,US,IN,18,iso1:us#iso2:us-in,975069.0,15773.0,1054879.0,9474254.0,1600.0,17320.0,11193.0,1872.0,2316.0,1705.0,528.0,6090.0,8390060.0,3533728.0,3275660.0,87.0,6832517.0,0.0,1409.0,0
2021-10-05,US,IN,18,iso1:us#iso2:us-in,977171.0,15844.0,1057358.0,9492800.0,1600.0,17450.0,11930.0,1841.0,2294.0,1791.0,516.0,2102.0,8406060.0,3535855.0,3277797.0,71.0,6839742.0,0.0,1378.0,0
2021-10-06,US,IN,18,iso1:us#iso2:us-in,979810.0,15921.0,1060079.0,9515600.0,1600.0,19355.0,13528.0,1847.0,2299.0,1802.0,497.0,2639.0,8426220.0,3538323.0,3280429.0,77.0,6851412.0,0.0,1335.0,0
2021-10-07,US,IN,18,iso1:us#iso2:us-in,982013.0,15953.0,1062661.0,9537836.0,1600.0,19393.0,13471.0,1795.0,2312.0,1761.0,491.0,2203.0,8455560.0,3541160.0,3283336.0,32.0,6866334.0,0.0,1323.0,0
2021-10-08,US,IN,18,iso1:us#iso2:us-in,985553.0,15982.0,1064737.0,9556795.0,1600.0,19337.0,13363.0,1708.0,2299.0,1788.0,505.0,3540.0,8546670.0,3550308.0,3292596.0,29.0,6889662.0,0.0,1291.0,0
2021-10-09,US,IN,18,iso1:us#iso2:us-in,985553.0,15982.0,1066650.0,9572435.0,1600.0,19302.0,12757.0,1661.0,2291.0,1719.0,488.0,0.0,8572950.0,3554195.0,3296642.0,0.0,6908981.0,0.0,1303.0,0
2021-10-10,US,IN,18,iso1:us#iso2:us-in,985553.0,15982.0,1068388.0,9584573.0,1600.0,19251.0,12627.0,1699.0,2288.0,1718.0,497.0,0.0,8572950.0,3557501.0,3300643.0,0.0,6925712.0,0.0,1268.0,0
2021-10-11,US,IN,18,iso1:us#iso2:us-in,990278.0,16062.0,1069992.0,9595618.0,1600.0,17358.0,11301.0,1705.0,2284.0,1674.0,491.0,4725.0,8572950.0,3557673.0,3300743.0,80.0,6925712.0,0.0,1270.0,0
2021-10-12,US,IN,18,iso1:us#iso2:us-in,991883.0,16109.0,1072059.0,9611742.0,1600.0,17403.0,11875.0,1669.0,2301.0,1710.0,478.0,1605.0,8583480.0,3557798.0,3300838.0,47.0,6925795.0,0.0,1260.0,0
2021-10-13,US,IN,18,iso1:us#iso2:us-in,994578.0,16140.0,1074259.0,9631176.0,1600.0,19339.0,13438.0,1667.0,2316.0,1738.0,483.0,2695.0,8625150.0,3560850.0,3304101.0,31.0,6944318.0,0.0,1245.0,0
2021-10-14,US,IN,18,iso1:us#iso2:us-in,997210.0,16225.0,1076246.0,9649225.0,1600.0,19425.0,13397.0,1577.0,2301.0,1756.0,463.0,2632.0,8653970.0,3564678.0,3308024.0,85.0,6961917.0,0.0,1188.0,0
2021-10-15,US,IN,18,iso1:us#iso2:us-in,999474.0,16245.0,1077880.0,9666225.0,1600.0,19409.0,13227.0,1590.0,2295.0,1694.0,441.0,2264.0,8684030.0,3567895.0,3311433.0,20.0,6977245.0,0.0,1179.0,0
2021-10-16,US,IN,18,iso1:us#iso2:us-in,999474.0,16245.0,1079297.0,9680065.0,1600.0,19333.0,12660.0,1460.0,2292.0,1681.0,442.0,0.0,8708080.0,3571296.0,3314599.0,0.0,6992679.0,0.0,1158.0,0
2021-10-17,US,IN,18,iso1:us#iso2:us-in,999474.0,16245.0,1080302.0,9688690.0,1600.0,19214.0,12317.0,1476.0,2292.0,1633.0,431.0,0.0,8702900.0,3575296.0,3318910.0,0.0,7010537.0,0.0,1174.0,0
2021-10-18,US,IN,18,iso1:us#iso2:us-in,1003302.0,16309.0,1081676.0,9699658.0,1600.0,17513.0,11193.0,1545.0,2285.0,1632.0,424.0,3828.0,8702900.0,3577967.0,3321828.0,64.0,7021082.0,0.0,1152.0,0
2021-10-19,US,IN,18,iso1:us#iso2:us-in,1004837.0,16370.0,1083554.0,9715847.0,1600.0,17505.0,11682.0,1475.0,2287.0,1731.0,423.0,1535.0,8732130.0,3579357.0,3323310.0,61.0,7025868.0,0.0,1117.0,0
2021-10-20,US,IN,18,iso1:us#iso2:us-in,1006790.0,16423.0,1085519.0,9734408.0,1600.0,19342.0,13203.0,1421.0,2295.0,1711.0,410.0,1953.0,8751810.0,3581755.0,3325750.0,53.0,7037030.0,231479.0,1090.0,0
2021-10-21,US,IN,18,iso1:us#iso2:us-in,1008942.0,16449.0,1087313.0,9751293.0,1600.0,19384.0,13143.0,1420.0,2291.0,1725.0,427.0,2152.0,8771310.0,3584336.0,3328319.0,26.0,7048145.0,237121.0,1107.0,0
2021-10-22,US,IN,18,iso1:us#iso2:us-in,1010827.0,16470.0,1088811.0,9769107.0,1600.0,19355.0,13132.0,1362.0,2289.0,1723.0,419.0,1885.0,8819650.0,3591078.0,3333148.0,21.0,7060515.0,243581.0,1077.0,0
2021-10-23,US,IN,18,iso1:us#iso2:us-in,1010827.0,16470.0,1090023.0,9781760.0,1600.0,19266.0,12623.0,1337.0,2289.0,1662.0,429.0,0.0,8885460.0,3594059.0,3335846.0,0.0,7074028.0,251242.0,1045.0,0
2021-10-24,US,IN,18,iso1:us#iso2:us-in,1010827.0,16470.0,1091063.0,9791461.0,1600.0,19225.0,12171.0,1333.0,2279.0,1548.0,404.0,0.0,8882940.0,3596924.0,3338495.0,0.0,7088039.0,259598.0,1022.0,0
2021-10-25,US,IN,18,iso1:us#iso2:us-in,1014346.0,16524.0,1092003.0,9800064.0,1600.0,17510.0,11125.0,1354.0,2280.0,1679.0,380.0,3519.0,8881960.0,3598917.0,3340289.0,54.0,7100607.0,268318.0,1011.0,0
2021-10-26,US,IN,18,iso1:us#iso2:us-in,1015759.0,16567.0,1094068.0,9818065.0,1600.0,17541.0,11752.0,1346.0,2282.0,1723.0,386.0,1413.0,8903050.0,3600543.0,3341675.0,43.0,7109839.0,274435.0,1011.0,0
2021-10-27,US,IN,18,iso1:us#iso2:us-in,1017821.0,16632.0,1095859.0,9835738.0,1600.0,19410.0,13240.0,1312.0,2289.0,1713.0,372.0,2062.0,8957570.0,3602042.0,3342864.0,65.0,7119183.0,281189.0,987.0,0
2021-10-28,US,IN,18,iso1:us#iso2:us-in,1019890.0,16666.0,1097486.0,9852046.0,1600.0,19431.0,13220.0,1315.0,2292.0,1653.0,363.0,2069.0,8990870.0,3605808.0,3345526.0,34.0,7143665.0,298801.0,954.0,0
2021-10-29,US,IN,18,iso1:us#iso2:us-in,1021806.0,16683.0,1099085.0,9868395.0,1600.0,19429.0,13138.0,1302.0,2295.0,1707.0,356.0,1916.0,9065700.0,3610958.0,3350866.0,17.0,7182385.0,329616.0,965.0,0
2021-10-30,US,IN,18,iso1:us#iso2:us-in,1021806.0,16683.0,1100377.0,9881081.0,1600.0,19343.0,12662.0,1277.0,2288.0,1703.0,363.0,0.0,9125710.0,3614990.0,3353683.0,0.0,7210543.0,351067.0,964.0,0
2021-10-31,US,IN,18,iso1:us#iso2:us-in,1021806.0,16683.0,1101284.0,9889057.0,1600.0,19312.0,12295.0,1294.0,2291.0,1647.0,365.0,0.0,9124410.0,3620048.0,3357431.0,0.0,7245521.0,377050.0,953.0,0
2021-11-01,US,IN,18,iso1:us#iso2:us-in,1025781.0,16737.0,1102449.0,9897851.0,1600.0,17383.0,10920.0,1282.0,2284.0,1636.0,365.0,3975.0,9121710.0,3623275.0,3358967.0,54.0,7262261.0,388905.0,919.0,0
2021-11-02,US,IN,18,iso1:us#iso2:us-in,1027152.0,16783.0,1104377.0,9914365.0,1600.0,17450.0,11538.0,1320.0,2296.0,1709.0,373.0,1371.0,9161020.0,3624937.0,3359829.0,46.0,7269788.0,393963.0,910.0,0
2021-11-03,US,IN,18,iso1:us#iso2:us-in,1029124.0,16841.0,1106338.0,9933598.0,1600.0,19376.0,13147.0,1321.0,2294.0,1739.0,362.0,1972.0,9247420.0,3627501.0,3361619.0,58.0,7285948.0,405856.0,925.0,0
2021-11-04,US,IN,18,iso1:us#iso2:us-in,1031157.0,16859.0,1108243.0,9950589.0,1600.0,19434.0,13191.0,1260.0,2293.0,1695.0,334.0,2033.0,9352340.0,3631010.0,3364015.0,18.0,7308293.0,422410.0,935.0,0
2021-11-05,US,IN,18,iso1:us#iso2:us-in,1033470.0,16898.0,1110155.0,9969755.0,1600.0,19376.0,12980.0,1192.0,2287.0,1768.0,354.0,2313.0,9388660.0,3635009.0,3365638.0,39.0,7326180.0,435237.0,915.0,0
2021-11-06,US,IN,18,iso1:us#iso2:us-in,1033470.0,16898.0,1111723.0,9984609.0,1600.0,18675.0,12140.0,1194.0,2133.0,1581.0,336.0,0.0,9416220.0,3638819.0,3367322.0,0.0,7343063.0,447022.0,915.0,0
2021-11-07,US,IN,18,iso1:us#iso2:us-in,1033470.0,16898.0,1113059.0,9994432.0,1600.0,18930.0,12059.0,1215.0,2212.0,1514.0,316.0,0.0,9418680.0,3645063.0,3370358.0,0.0,7373135.0,468037.0,950.0,0
2021-11-08,US,IN,18,iso1:us#iso2:us-in,1038318.0,16916.0,1114449.0,10003789.0,1600.0,17103.0,10783.0,1254.0,2195.0,1544.0,329.0,4848.0,9418820.0,3650520.0,3373285.0,18.0,7398543.0,485073.0,974.0,0
2021-11-09,US,IN,18,iso1:us#iso2:us-in,1040289.0,16976.0,1116881.0,10021724.0,1600.0,17476.0,11707.0,1305.0,2312.0,1682.0,334.0,1971.0,9478320.0,3651855.0,3374129.0,60.0,7404005.0,488519.0,996.0,0
2021-11-10,US,IN,18,iso1:us#iso2:us-in,1043098.0,16995.0,1119464.0,10041009.0,1600.0,19465.0,13411.0,1288.0,2330.0,1745.0,344.0,2809.0,9578780.0,3654788.0,3375048.0,19.0,7414096.0,495196.0,1011.0,0
2021-11-11,US,IN,18,iso1:us#iso2:us-in,1049981.0,17013.0,1121830.0,10059413.0,1600.0,19553.0,13386.0,1307.0,2332.0,1695.0,342.0,6883.0,9661230.0,3659246.0,3376239.0,18.0,7427755.0,504008.0,1037.0,0
2021-11-12,US,IN,18,iso1:us#iso2:us-in,1052771.0,17088.0,1124132.0,10076800.0,1600.0,19493.0,13315.0,1300.0,2311.0,1670.0,331.0,2790.0,9731780.0,3659802.0,3376400.0,75.0,7428342.0,504543.0,1056.0,0
2021-11-13,US,IN,18,iso1:us#iso2:us-in,1052771.0,17088.0,1126241.0,10092525.0,1600.0,19446.0,12661.0,1307.0,2304.0,1693.0,343.0,0.0,9756100.0,3664421.0,3378010.0,0.0,7445019.0,514977.0,1115.0,0
2021-11-14,US,IN,18,iso1:us#iso2:us-in,1052771.0,17088.0,1127682.0,10101284.0,1600.0,19411.0,12353.0,1408.0,2307.0,1620.0,355.0,0.0,9753520.0,3676263.0,3381862.0,0.0,7490127.0,541676.0,1126.0,0
2021-11-15,US,IN,18,iso1:us#iso2:us-in,1058766.0,17105.0,1129346.0,10111156.0,1600.0,17475.0,11175.0,1455.0,2304.0,1645.0,368.0,5995.0,9752140.0,3685442.0,3384472.0,17.0,7518178.0,557611.0,1175.0,0
2021-11-16,US,IN,18,iso1:us#iso2:us-in,1061574.0,17147.0,1132151.0,10128626.0,1600.0,17513.0,11912.0,1461.0,2312.0,1736.0,370.0,2808.0,9772010.0,3688527.0,3385470.0,42.0,7527833.0,563161.0,1197.0,0
2021-11-17,US,IN,18,iso1:us#iso2:us-in,1064992.0,17191.0,1135242.0,10149792.0,1600.0,19435.0,13658.0,1485.0,2307.0,1743.0,365.0,3418.0,9798470.0,3693905.0,3387209.0,44.0,7547879.0,576270.0,1235.0,0
2021-11-18,US,IN,18,iso1:us#iso2:us-in,1068917.0,17220.0,1138431.0,10169694.0,1600.0,19482.0,13741.0,1554.0,2300.0,1789.0,409.0,3925.0,9900260.0,3696167.0,3388095.0,29.0,7555848.0,581949.0,1318.0,0
2021-11-19,US,IN,18,iso1:us#iso2:us-in,1072650.0,17247.0,1141625.0,10190335.0,1600.0,19441.0,13543.0,1594.0,2303.0,1758.0,398.0,3733.0,9945030.0,3703971.0,3390499.0,27.0,7585802.0,601920.0,1388.0,0
2021-11-20,US,IN,18,iso1:us#iso2:us-in,1072650.0,17247.0,1144225.0,10206463.0,1600.0,19407.0,13158.0,1644.0,2296.0,1733.0,377.0,0.0,10015590.0,3710648.0,3392631.0,0.0,7613059.0,620449.0,1404.0,0
2021-11-21,US,IN,18,iso1:us#iso2:us-in,1072650.0,17247.0,1146158.0,10217455.0,1600.0,19392.0,12777.0,1688.0,2308.0,1728.0,418.0,0.0,10011510.0,3720405.0,3396042.0,0.0,7655240.0,649661.0,1444.0,0
2021-11-22,US,IN,18,iso1:us#iso2:us-in,1080576.0,17316.0,1148193.0,10226889.0,1600.0,17469.0,11316.0,1729.0,2312.0,1682.0,443.0,7926.0,10007970.0,3727927.0,3398395.0,69.0,7680150.0,664696.0,1473.0,0
2021-11-23,US,IN,18,iso1:us#iso2:us-in,1083715.0,17369.0,1151421.0,10243973.0,1600.0,17561.0,11935.0,1813.0,2315.0,1749.0,443.0,3139.0,10055970.0,3731063.0,3399473.0,53.0,7693970.0,674157.0,1567.0,0
2021-11-24,US,IN,18,iso1:us#iso2:us-in,1087699.0,17386.0,1154995.0,10264498.0,1600.0,19468.0,13242.0,1882.0,2326.0,1764.0,461.0,3984.0,10101390.0,3737561.0,3401497.0,17.0,7716326.0,689378.0,1651.0,0
2021-11-25,US,IN,18,iso1:us#iso2:us-in,1087699.0,17386.0,1157650.0,10278775.0,1600.0,19376.0,12588.0,1917.0,2326.0,1733.0,476.0,0.0,10101390.0,3737561.0,3401497.0,0.0,7716326.0,689378.0,1672.0,0
2021-11-26,US,IN,18,iso1:us#iso2:us-in,1087699.0,17386.0,1159251.0,10285944.0,1600.0,19291.0,12357.0,1960.0,2312.0,1695.0,487.0,0.0,10101390.0,3737561.0,3401497.0,0.0,7716326.0,689378.0,1675.0,0
2021-11-27,US,IN,18,iso1:us#iso2:us-in,1087699.0,17386.0,1162114.0,10300489.0,1600.0,19185.0,12495.0,2005.0,2295.0,1739.0,511.0,0.0,10101390.0,3737561.0,3401497.0,0.0,7716326.0,689378.0,1743.0,0
2021-11-28,US,IN,18,iso1:us#iso2:us-in,1087699.0,17386.0,1164549.0,10310656.0,1600.0,18865.0,12317.0,2039.0,2257.0,1707.0,525.0,0.0,10101390.0,3737561.0,3401497.0,0.0,7716326.0,689378.0,1790.0,0
2021-11-29,US,IN,18,iso1:us#iso2:us-in,1100348.0,17438.0,1167159.0,10322213.0,1600.0,17088.0,11170.0,2175.0,2259.0,1678.0,552.0,12649.0,10075260.0,3745652.0,3404193.0,52.0,7745184.0,710158.0,1877.0,0
2021-11-30,US,IN,18,iso1:us#iso2:us-in,1104408.0,17557.0,1171767.0,10342562.0,1600.0,17569.0,12402.0,2215.0,2317.0,1826.0,594.0,4060.0,10114580.0,3748072.0,3405083.0,119.0,7753762.0,715662.0,1935.0,0
2021-12-01,US,IN,18,iso1:us#iso2:us-in,1110416.0,17621.0,1176506.0,10365999.0,1600.0,19540.0,13974.0,2312.0,2327.0,1879.0,609.0,6008.0,10149330.0,3752986.0,3409055.0,64.0,7776397.0,729662.0,1966.0,0
2021-12-02,US,IN,18,iso1:us#iso2:us-in,1115966.0,17652.0,1181792.0,10391428.0,1600.0,19553.0,14016.0,2378.0,2335.0,1864.0,627.0,5550.0,10220060.0,3761266.0,3414969.0,31.0,7819045.0,757985.0,2030.0,0
2021-12-03,US,IN,18,iso1:us#iso2:us-in,1121569.0,17712.0,1186642.0,10415839.0,1600.0,19540.0,13990.0,2413.0,2332.0,1843.0,613.0,5603.0,10259750.0,3768522.0,3417496.0,60.0,7850449.0,779970.0,2155.0,0
2021-12-04,US,IN,18,iso1:us#iso2:us-in,1121569.0,17712.0,1190722.0,10435602.0,1600.0,19505.0,13320.0,2443.0,2338.0,1796.0,626.0,0.0,10263030.0,3779340.0,3422356.0,0.0,7898249.0,811545.0,2215.0,0
2021-12-05,US,IN,18,iso1:us#iso2:us-in,1121569.0,17712.0,1194269.0,10449965.0,1600.0,19035.0,12686.0,2446.0,2261.0,1714.0,626.0,0.0,10250710.0,3783544.0,3425724.0,0.0,7922343.0,828521.0,2281.0,0
2021-12-06,US,IN,18,iso1:us#iso2:us-in,1133959.0,17736.0,1197097.0,10461852.0,1600.0,17504.0,11968.0,2623.0,2318.0,1790.0,662.0,12390.0,10246880.0,3788601.0,3431437.0,24.0,7952476.0,847790.0,2293.0,0
2021-12-07,US,IN,18,iso1:us#iso2:us-in,1138139.0,17829.0,1201142.0,10481032.0,1600.0,17515.0,12277.0,2732.0,2318.0,1836.0,670.0,4180.0,10267000.0,3791265.0,3433754.0,93.0,7966553.0,856866.0,2343.0,0
2021-12-08,US,IN,18,iso1:us#iso2:us-in,1143391.0,17909.0,1206332.0,10506056.0,1600.0,19442.0,13882.0,2708.0,2317.0,1858.0,671.0,5252.0,10405770.0,3795975.0,3437622.0,80.0,7990656.0,872423.0,2407.0,0
2021-12-09,US,IN,18,iso1:us#iso2:us-in,1148879.0,17954.0,1211531.0,10531841.0,1600.0,19179.0,13740.0,2790.0,2274.0,1819.0,667.0,5488.0,10449480.0,3802990.0,3442983.0,45.0,8027764.0,896891.0,2454.0,0
2021-12-10,US,IN,18,iso1:us#iso2:us-in,1154156.0,18014.0,1216107.0,10556536.0,1600.0,19524.0,13928.0,2789.0,2327.0,1872.0,688.0,5277.0,10508990.0,3810899.0,3448521.0,60.0,8070693.0,926569.0,2461.0,0
2021-12-11,US,IN,18,iso1:us#iso2:us-in,1154156.0,18014.0,1219818.0,10576312.0,1600.0,19444.0,13576.0,2752.0,2323.0,1860.0,712.0,0.0,10561790.0,3816375.0,3452930.0,0.0,8101397.0,947608.0,2487.0,0
2021-12-12,US,IN,18,iso1:us#iso2:us-in,1154156.0,18014.0,1222434.0,10588458.0,1600.0,19335.0,13469.0,2788.0,2333.0,1870.0,721.0,0.0,10566550.0,3822219.0,3457823.0,0.0,8136411.0,971425.0,2486.0,0
