,,0
actuals.contactTracers,actuals.icuBeds.currentUsageTotal,0.13109658503424365
actuals.icuBeds.currentUsageTotal,actuals.newCases,0.1298597227819396
actuals.vaccinationsAdditionalDose,actuals.contactTracers,0.12344054669440217
actuals.newDeaths,actuals.vaccinationsAdditionalDose,0.11685826877957996
fips,actuals.icuBeds.currentUsageTotal,0.11434303354655068
actuals.newDeaths,actuals.vaccinesAdministered,0.10474850131025902
actuals.newDeaths,actuals.hospitalBeds.capacity,0.1013366277522101
actuals.hospitalBeds.currentUsageTotal,actuals.newCases,0.09446320228841082
actuals.negativeTests,actuals.icuBeds.currentUsageTotal,0.09230399602171198
actuals.newCases,actuals.icuBeds.capacity,0.08504954197097411
actuals.newDeaths,actuals.vaccinationsInitiated,0.08500110368421349
actuals.newDeaths,actuals.vaccinationsCompleted,0.07663722250837088
actuals.vaccinationsAdditionalDose,fips,0.07484050313634238
actuals.hospitalBeds.currentUsageTotal,actuals.vaccinationsAdditionalDose,0.06844962548990345
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.negativeTests,0.06574410023110795
actuals.newCases,actuals.hospitalBeds.capacity,0.061722386637676936
actuals.negativeTests,actuals.hospitalBeds.currentUsageCovid,0.049130682531218696
actuals.vaccinationsAdditionalDose,actuals.icuBeds.currentUsageTotal,0.04681120329957803
actuals.newCases,actuals.contactTracers,0.04429226538202957
actuals.vaccinationsAdditionalDose,actuals.hospitalBeds.capacity,0.04381899798327627
actuals.positiveTests,fips,0.0429747466794678
fips,actuals.contactTracers,0.02976048458685442
actuals.newCases,fips,0.02859790440714778
actuals.icuBeds.capacity,actuals.vaccinationsAdditionalDose,0.02009838460790398
fips,actuals.hospitalBeds.currentUsageCovid,0.011976440215416592
actuals.hospitalBeds.weeklyCovidAdmissions,actuals.contactTracers,-0.010257797582845786
actuals.newDeaths,fips,-0.01105687742657483
actuals.cases,fips,-0.014147098542113622
actuals.negativeTests,actuals.newDeaths,-0.02652963510604556
fips,actuals.hospitalBeds.weeklyCovidAdmissions,-0.030468329072576527
actuals.contactTracers,actuals.hospitalBeds.currentUsageCovid,-0.04454640842192531
actuals.negativeTests,fips,-0.050819052118335796
actuals.negativeTests,actuals.icuBeds.currentUsageCovid,-0.05104421922839487
fips,actuals.icuBeds.currentUsageCovid,-0.06409252551057443
actuals.contactTracers,actuals.icuBeds.currentUsageCovid,-0.06831294399345231
actuals.contactTracers,actuals.newDeaths,-0.0842146963015485
fips,actuals.deaths,-0.09473978115331111
fips,Class,
